graph_assertion_id,attack_id,first_seen_version
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s13::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s16::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s17::T1105,T1105,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s17::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s20::T1195,T1195,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s22::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s25::T1573,T1573,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s28::T1027,T1027,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s29::T1059,T1059,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s30::T1105,T1105,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s31::T1105,T1105,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s32::T1189,T1189,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s34::T1055,T1055,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s35::T1083,T1083,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s35::T1217,T1217,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s36::T1071,T1071,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s39::T1112,T1112,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s40::T1112,T1112,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s40::T1547,T1547,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s41::T1486,T1486,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s51::T1070,T1070,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s52::T1048,T1048,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_20__s52::T1105,T1105,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s0::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s1::T1189,T1189,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s1::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s12::T1199,T1199,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s13::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s14::T1036,T1036,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s15::T1586,T1586,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s16::T1586,T1586,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s17::T1185,T1185,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s19::T1036,T1036,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s2::T1078,T1078,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s2::T1528,T1528,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s20::T1090,T1090,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s21::T1078,T1078,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s21::T1528,T1528,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s21::T1556,T1556,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s22::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s23::T1589,T1589,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s24::T1114,T1114,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s24::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s25::T1528,T1528,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s28::T1070,T1070,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s29::T1102,T1102,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s29::T1567,T1567,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s3::T1078,T1078,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s3::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s4::T1586,T1586,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s6::T1136,T1136,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s8::T1070,T1070,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_21__s9::T1528,T1528,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s0::T1528,T1528,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s0::T1556,T1556,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s0::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s1::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s1::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s10::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s11::T1528,T1528,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s11::T1550,T1550,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s11::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s12::T1003,T1003,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s12::T1078,T1078,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s12::T1550,T1550,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s12::T1552,T1552,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s12::T1555,T1555,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s13::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s14::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s15::T1090,T1090,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s18::T1491,T1491,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s19::T1090,T1090,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s19::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s19::T1557,T1557,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s2::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s20::T1557,T1557,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s21::T1090,T1090,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s21::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s22::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s23::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s24::T1090,T1090,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s26::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s28::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s30::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s31::T1102,T1102,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s32::T1185,T1185,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s32::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s33::T1189,T1189,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s33::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s34::T1090,T1090,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s35::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s36::T1090,T1090,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s37::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s38::T1102,T1102,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s39::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s40::T1189,T1189,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s41::T1185,T1185,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s41::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s42::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s43::T1059,T1059,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s44::T1059,T1059,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s45::T1557,T1557,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s46::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s47::T1557,T1557,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s48::T1018,T1018,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s49::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s5::T1550,T1550,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s50::T1557,T1557,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s52::T1555,T1555,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s54::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s55::T1211,T1211,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s6::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s8::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_22__s9::T1583,T1583,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s1::T1573,T1573,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s10::T1484,T1484,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s11::T1571,T1571,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s13::T1573,T1573,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s14::T1572,T1572,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s15::T1573,T1573,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s16::T1557,T1557,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s17::T1557,T1557,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s18::T1572,T1572,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s19::T1499,T1499,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s19::T1557,T1557,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s20::T1568,T1568,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s21::T1567,T1567,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s23::T1572,T1572,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s23::T1583,T1583,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s25::T1557,T1557,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s26::T1484,T1484,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s28::T1568,T1568,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s29::T1499,T1499,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s29::T1568,T1568,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s30::T1048,T1048,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s31::T1499,T1499,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s31::T1572,T1572,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s32::T1572,T1572,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s33::T1499,T1499,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s35::T1499,T1499,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s36::T1046,T1046,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s37::T1499,T1499,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s37::T1557,T1557,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s37::T1572,T1572,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s38::T1499,T1499,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s39::T1562,T1562,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s4::T1573,T1573,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s41::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s43::T1589,T1589,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s5::T1557,T1557,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s6::T1573,T1573,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s8::T1592,T1592,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_23__s9::T1557,T1557,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_24__s1::T1195,T1195,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_24__s20::T1499,T1499,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_24__s29::T1572,T1572,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_24__s36::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_24__s48::T1190,T1190,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_24__s9::T1587,T1587,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s10::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s11::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s15::T1589,T1589,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s17::T1010,T1010,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s18::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s19::T1589,T1589,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s22::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s23::T1589,T1589,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s24::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s26::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s27::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s28::T1189,T1189,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s29::T1567,T1567,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s30::T1102,T1102,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s31::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s33::T1102,T1102,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s35::T1217,T1217,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s36::T1217,T1217,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s37::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s4::T1217,T1217,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s44::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s45::T1217,T1217,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s49::T1589,T1589,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s52::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s55::T1589,T1589,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_25__s7::T1539,T1539,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s18::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s20::T1014,T1014,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s20::T1027,T1027,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s21::T1059,T1059,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s22::T1083,T1083,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s24::T1219,T1219,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s25::T1056,T1056,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s25::T1115,T1115,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s26::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s26::T1567,T1567,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s27::T1219,T1219,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s28::T1113,T1113,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s28::T1123,T1123,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s34::T1087,T1087,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s35::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s36::T1078,T1078,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s38::T1606,T1606,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s39::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s40::T1189,T1189,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s40::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s41::T1189,T1189,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s42::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s43::T1190,T1190,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s45::T1219,T1219,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s46::T1105,T1105,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s47::T1102,T1102,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s47::T1189,T1189,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s47::T1567,T1567,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s50::T1203,T1203,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s52::T1074,T1074,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s53::T1027,T1027,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s56::T1113,T1113,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s56::T1115,T1115,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s56::T1219,T1219,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s57::T1203,T1203,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s58::T1027,T1027,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s59::T1102,T1102,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s61::T1027,T1027,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s63::T1486,T1486,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s65::T1105,T1105,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s66::T1114,T1114,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s66::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s68::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s69::T1567,T1567,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s7::T1588,T1588,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s70::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s71::T1588,T1588,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s72::T1583,T1583,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s72::T1588,T1588,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s75::T1588,T1588,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s76::T1583,T1583,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s77::T1583,T1583,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s78::T1588,T1588,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s8::T1587,T1587,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s83::T1566,T1566,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s84::T1047,T1047,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s9::T1104,T1104,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_26__s9::T1583,T1583,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s1::T1589,T1589,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s10::T1104,T1104,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s12::T1036,T1036,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s13::T1090,T1090,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s14::T1189,T1189,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s16::T1614,T1614,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s19::T1102,T1102,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s2::T1104,T1104,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s21::T1137,T1137,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s23::T1074,T1074,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s24::T1614,T1614,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s30::T1104,T1104,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s34::T1104,T1104,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s34::T1195,T1195,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s36::T1203,T1203,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s37::T1137,T1137,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s38::T1140,T1140,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s39::T1137,T1137,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s4::T1583,T1583,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s40::T1564,T1564,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s42::T1059,T1059,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s43::T1137,T1137,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s44::T1105,T1105,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s45::T1137,T1137,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s46::T1567,T1567,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s47::T1132,T1132,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s47::T1140,T1140,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s48::T1132,T1132,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s49::T1059,T1059,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s50::T1137,T1137,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s52::T1137,T1137,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s54::T1027,T1027,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s54::T1132,T1132,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s55::T1055,T1055,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s55::T1140,T1140,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s56::T1036,T1036,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s58::T1027,T1027,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s59::T1497,T1497,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s60::T1106,T1106,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s61::T1620,T1620,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s64::T1083,T1083,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s65::T1083,T1083,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s65::T1217,T1217,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s67::T1497,T1497,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s69::T1071,T1071,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s7::T1203,T1203,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s71::T1087,T1087,v3.0
gteqwen_mistral::AnnoCTR::RAG+FSP::bosch_27__s72::T1497,T1497,v3.0
