graph_assertion_id,sentence_id,first_seen_version
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s12::T1518.001,tram2_9__s12,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s14::T1072,tram2_9__s14,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s15::T1078,tram2_9__s15,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s16::T1078,tram2_9__s16,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s17::T1110,tram2_9__s17,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s18::T1072,tram2_9__s18,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s19::T1078,tram2_9__s19,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s2::T1078,tram2_9__s2,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s22::T1078,tram2_9__s22,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s23::T1078,tram2_9__s23,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s24::T1078,tram2_9__s24,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s24::T1090,tram2_9__s24,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s25::T1068,tram2_9__s25,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s26::T1072,tram2_9__s26,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s28::T1072,tram2_9__s28,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s32::T1036.005,tram2_9__s32,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s35::T1016,tram2_9__s35,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s39::T1112,tram2_9__s39,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s40::T1566.001,tram2_9__s40,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s43::T1106,tram2_9__s43,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s45::T1566.001,tram2_9__s45,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s50::T1036.005,tram2_9__s50,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s63::T1110,tram2_9__s63,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s67::T1566.001,tram2_9__s67,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s68::T1078,tram2_9__s68,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s70::T1078,tram2_9__s70,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s70::T1518.001,tram2_9__s70,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s70::T1562.001,tram2_9__s70,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s70::T1566.001,tram2_9__s70,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s71::T1566.001,tram2_9__s71,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s74::T1518.001,tram2_9__s74,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s78::T1562.001,tram2_9__s78,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s79::T1566.001,tram2_9__s79,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s8::T1105,tram2_9__s8,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s82::T1070.004,tram2_9__s82,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s84::T1041,tram2_9__s84,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s86::T1078,tram2_9__s86,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s86::T1110,tram2_9__s86,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s87::T1110,tram2_9__s87,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s88::T1110,tram2_9__s88,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s89::T1518.001,tram2_9__s89,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s9::T1078,tram2_9__s9,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s90::T1078,tram2_9__s90,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s92::T1078,tram2_9__s92,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s93::T1057,tram2_9__s93,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s94::T1078,tram2_9__s94,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s95::T1090,tram2_9__s95,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s96::T1078,tram2_9__s96,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s97::T1016,tram2_9__s97,v3.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_9__s98::T1078,tram2_9__s98,v3.0
gteqwen_phi35::AnnoCTR::RAG::bosch_0__s26::T1588,bosch_0__s26,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_10__s20::T1071,bosch_10__s20,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_10__s21::T1568,bosch_10__s21,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_10__s3::T1059,bosch_10__s3,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_10__s7::T1055,bosch_10__s7,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_11__s22::T1486,bosch_11__s22,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_11__s8::T1486,bosch_11__s8,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_11__s9::T1587,bosch_11__s9,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_12__s12::T1027,bosch_12__s12,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_12__s21::T1559,bosch_12__s21,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_12__s22::T1055,bosch_12__s22,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_12__s25::T1505,bosch_12__s25,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_13__s11::T1070,bosch_13__s11,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_13__s14::T1222,bosch_13__s14,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_13__s2::T1486,bosch_13__s2,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_13__s21::T1055,bosch_13__s21,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_14__s14::T1037,bosch_14__s14,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_14__s16::T1190,bosch_14__s16,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_14__s17::T1195,bosch_14__s17,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_14__s20::T1104,bosch_14__s20,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_14__s22::T1137,bosch_14__s22,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_14__s4::T1566,bosch_14__s4,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_14__s7::T1027,bosch_14__s7,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_15__s1::T1566,bosch_15__s1,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_15__s10::T1048,bosch_15__s10,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_17__s0::T1566,bosch_17__s0,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_17__s10::T1189,bosch_17__s10,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_17__s15::T1189,bosch_17__s15,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_17__s8::T1189,bosch_17__s8,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_18__s18::T1583,bosch_18__s18,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_18__s19::T1102,bosch_18__s19,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_18__s20::T1550,bosch_18__s20,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_1__s25::T1211,bosch_1__s25,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_1__s26::T1210,bosch_1__s26,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_20__s10::T1056,bosch_20__s10,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_20__s28::T1083,bosch_20__s28,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_20__s39::T1543,bosch_20__s39,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_21__s1::T1199,bosch_21__s1,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_21__s15::T1586,bosch_21__s15,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_21__s20::T1090,bosch_21__s20,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_21__s4::T1586,bosch_21__s4,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_21__s9::T1528,bosch_21__s9,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s1::T1566,bosch_22__s1,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s10::T1583,bosch_22__s10,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s12::T1078,bosch_22__s12,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s13::T1566,bosch_22__s13,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s14::T1566,bosch_22__s14,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s15::T1090,bosch_22__s15,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s32::T1606,bosch_22__s32,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s37::T1566,bosch_22__s37,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s39::T1566,bosch_22__s39,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s40::T1204,bosch_22__s40,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s47::T1557,bosch_22__s47,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s49::T1566,bosch_22__s49,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s50::T1557,bosch_22__s50,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s6::T1566,bosch_22__s6,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_22__s8::T1550,bosch_22__s8,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_23__s0::T1499,bosch_23__s0,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_23__s11::T1571,bosch_23__s11,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_23__s15::T1090,bosch_23__s15,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_23__s16::T1557,bosch_23__s16,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_23__s18::T1185,bosch_23__s18,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_23__s19::T1211,bosch_23__s19,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_23__s20::T1568,bosch_23__s20,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_23__s21::T1048,bosch_23__s21,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_23__s22::T1048,bosch_23__s22,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_23__s23::T1568,bosch_23__s23,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_23__s29::T1499,bosch_23__s29,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_25__s12::T1010,bosch_25__s12,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_25__s24::T1606,bosch_25__s24,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_25__s25::T1189,bosch_25__s25,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_25__s27::T1105,bosch_25__s27,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_25__s6::T1539,bosch_25__s6,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s12::T1204,bosch_26__s12,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s20::T1027,bosch_26__s20,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s26::T1048,bosch_26__s26,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s45::T1047,bosch_26__s45,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s56::T1113,bosch_26__s56,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s56::T1115,bosch_26__s56,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s57::T1211,bosch_26__s57,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s58::T1102,bosch_26__s58,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s61::T1140,bosch_26__s61,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s65::T1071,bosch_26__s65,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s66::T1114,bosch_26__s66,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s68::T1566,bosch_26__s68,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s69::T1505,bosch_26__s69,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s82::T1136,bosch_26__s82,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s82::T1565,bosch_26__s82,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_26__s84::T1047,bosch_26__s84,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s35::T1105,bosch_27__s35,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s40::T1137,bosch_27__s40,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s44::T1105,bosch_27__s44,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s45::T1137,bosch_27__s45,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s46::T1140,bosch_27__s46,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s51::T1137,bosch_27__s51,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s54::T1140,bosch_27__s54,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s63::T1574,bosch_27__s63,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s65::T1083,bosch_27__s65,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s74::T1574,bosch_27__s74,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s8::T1104,bosch_27__s8,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s85::T1027,bosch_27__s85,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s86::T1027,bosch_27__s86,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s87::T1132,bosch_27__s87,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_27__s89::T1140,bosch_27__s89,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_28__s12::T1203,bosch_28__s12,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_28__s20::T1059,bosch_28__s20,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_28__s29::T1112,bosch_28__s29,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_28__s44::T1132,bosch_28__s44,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_28__s46::T1132,bosch_28__s46,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_28__s49::T1132,bosch_28__s49,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_28__s58::T1185,bosch_28__s58,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_28__s6::T1204,bosch_28__s6,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_28__s61::T1185,bosch_28__s61,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_29__s12::T1203,bosch_29__s12,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_29__s13::T1027,bosch_29__s13,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_29__s18::T1497,bosch_29__s18,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_29__s19::T1027,bosch_29__s19,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_29__s20::T1055,bosch_29__s20,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_29__s20::T1059,bosch_29__s20,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_29__s21::T1055,bosch_29__s21,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_29__s24::T1195,bosch_29__s24,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_29__s27::T1036,bosch_29__s27,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_29__s29::T1203,bosch_29__s29,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_29__s3::T1104,bosch_29__s3,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_29__s32::T1218,bosch_29__s32,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_2__s28::T1566,bosch_2__s28,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_2__s5::T1555,bosch_2__s5,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_2__s6::T1041,bosch_2__s6,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_30__s12::T1486,bosch_30__s12,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_30__s13::T1055,bosch_30__s13,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_30__s14::T1486,bosch_30__s14,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_30__s14::T1573,bosch_30__s14,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_30__s19::T1486,bosch_30__s19,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_30__s21::T1486,bosch_30__s21,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_30__s8::T1021,bosch_30__s8,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_31__s1::T1566,bosch_31__s1,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_31__s15::T1505,bosch_31__s15,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_31__s23::T1005,bosch_31__s23,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_31__s31::T1486,bosch_31__s31,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_31__s35::T1005,bosch_31__s35,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_31__s8::T1566,bosch_31__s8,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_32__s10::T1195,bosch_32__s10,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_32__s19::T1496,bosch_32__s19,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_32__s21::T1499,bosch_32__s21,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_32__s5::T1566,bosch_32__s5,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_33__s15::T1001,bosch_33__s15,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_33__s15::T1573,bosch_33__s15,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_3__s11::T1528,bosch_3__s11,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_3__s17::T1190,bosch_3__s17,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_3__s22::T1589,bosch_3__s22,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_3__s23::T1589,bosch_3__s23,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_3__s26::T1566,bosch_3__s26,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_3__s27::T1078,bosch_3__s27,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_3__s28::T1078,bosch_3__s28,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_3__s29::T1048,bosch_3__s29,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_3__s30::T1528,bosch_3__s30,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_3__s32::T1210,bosch_3__s32,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_3__s36::T1550,bosch_3__s36,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_3__s37::T1567,bosch_3__s37,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_3__s9::T1555,bosch_3__s9,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_4__s103::T1210,bosch_4__s103,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_4__s107::T1195,bosch_4__s107,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_4__s111::T1563,bosch_4__s111,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_4__s113::T1021,bosch_4__s113,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_4__s157::T1021,bosch_4__s157,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_4__s80::T1048,bosch_4__s80,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_5__s14::T1204,bosch_5__s14,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_6__s10::T1087,bosch_6__s10,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_6__s12::T1219,bosch_6__s12,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_6__s20::T1588,bosch_6__s20,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_6__s25::T1571,bosch_6__s25,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_6__s4::T1078,bosch_6__s4,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_6__s9::T1078,bosch_6__s9,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_6__s9::T1199,bosch_6__s9,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_7__s11::T1027,bosch_7__s11,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_7__s15::T1204,bosch_7__s15,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_7__s17::T1059,bosch_7__s17,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_7__s17::T1574,bosch_7__s17,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_7__s26::T1573,bosch_7__s26,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_7__s49::T1055,bosch_7__s49,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_7__s5::T1001,bosch_7__s5,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_7__s5::T1573,bosch_7__s5,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_7__s55::T1055,bosch_7__s55,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_7__s60::T1559,bosch_7__s60,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_8__s12::T1140,bosch_8__s12,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_8__s2::T1137,bosch_8__s2,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_8__s2::T1574,bosch_8__s2,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_8__s5::T1053,bosch_8__s5,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_9__s21::T1222,bosch_9__s21,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_9__s23::T1587,bosch_9__s23,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_9__s7::T1090,bosch_9__s7,v6.0
gteqwen_phi35::AnnoCTR::RAG::bosch_9__s9::T1543,bosch_9__s9,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_0__s13::T1583,bosch_0__s13,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_0__s14::T1210,bosch_0__s14,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_0__s15::T1589,bosch_0__s15,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_0__s21::T1583,bosch_0__s21,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_0__s26::T1136,bosch_0__s26,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_0__s26::T1588,bosch_0__s26,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_0__s3::T1195,bosch_0__s3,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_0__s30::T1486,bosch_0__s30,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_0__s33::T1486,bosch_0__s33,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_0__s35::T1566,bosch_0__s35,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_10__s17::T1572,bosch_10__s17,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_10__s2::T1114,bosch_10__s2,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_10__s20::T1571,bosch_10__s20,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_10__s21::T1104,bosch_10__s21,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_10__s3::T1189,bosch_10__s3,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_10__s4::T1566,bosch_10__s4,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_10__s7::T1055,bosch_10__s7,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_11__s16::T1560,bosch_11__s16,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_11__s22::T1486,bosch_11__s22,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_11__s23::T1486,bosch_11__s23,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_11__s4::T1083,bosch_11__s4,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_11__s6::T1083,bosch_11__s6,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_12__s25::T1218,bosch_12__s25,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_12__s30::T1574,bosch_12__s30,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_12__s6::T1055,bosch_12__s6,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_12__s9::T1620,bosch_12__s9,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_13__s11::T1070,bosch_13__s11,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_13__s13::T1083,bosch_13__s13,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_13__s14::T1135,bosch_13__s14,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_13__s19::T1041,bosch_13__s19,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_13__s20::T1074,bosch_13__s20,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_13__s21::T1055,bosch_13__s21,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_13__s22::T1059,bosch_13__s22,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_13__s23::T1218,bosch_13__s23,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_13__s8::T1059,bosch_13__s8,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_14__s11::T1055,bosch_14__s11,v6.0
gteqwen_phi35::AnnoCTR::RAG+FSP::bosch_14__s12::T1059,bosch_14__s12,v6.0
